id,title,author,downloads,subjects,birth,death,pyearp
PG56541,The Joy of Life [La joie de vivre],"Zola, Émile",33,{'French fiction -- Translations into English'},1840.0,1902.0,1871.0
PG26367,The Young Alaskans on the Missouri,"Hough, Emerson",11,"{'United States -- Juvenile fiction', 'Missouri River -- Juvenile fiction'}",1857.0,1923.0,1890.0
PG66195,South Sea Yarns,"Thomson, Basil",92,"{'Short stories, English', 'Oceania -- Fiction'}",1861.0,1939.0,1900.0
PG14262,The Shadow of a Crime: A Cumbrian Romance,"Caine, Hall, Sir",258,"{'Cumberland (England) -- Fiction', 'Trials (Treason) -- Fiction', 'Great Britain -- History -- Charles II, 1660-1685 -- Fiction', 'Trials (Murder) -- Fiction'}",1853.0,1931.0,1892.0
PG45507,"The Pony Rider Boys in Louisiana; or, Following the Game Trails in the Canebrake","Patchin, Frank Gee",8,"{'Louisiana -- Juvenile fiction', 'Horsemanship -- Juvenile fiction'}",1861.0,1925.0,1893.0
PG2722,Morning Star,"Haggard, H. Rider (Henry Rider)",94,"{'Pharaohs -- Fiction', 'Fantasy fiction', 'Egypt -- History -- To 332 B.C. -- Fiction'}",1856.0,1925.0,1890.0
PG27447,Mountain Blood: A Novel,"Hergesheimer, Joseph",21,"{'Mountain life -- Fiction', 'Virginia -- Fiction'}",1880.0,1954.0,1917.0
PG21368,The Silver Canyon: A Tale of the Western Plains,"Fenn, George Manville",13,"{'Western stories', 'Adventure and adventurers -- Juvenile fiction', 'Frontier and pioneer life -- New Mexico -- Juvenile fiction'}",1831.0,1909.0,1870.0
PG40471,Alamo Ranch: A Story of New Mexico,"Brooks, Sarah Warner",14,"{'Sanatoriums -- Fiction', 'Tuberculosis -- Patients -- Fiction', 'New Mexico -- Fiction'}",1822.0,1906.0,1864.0
PG59439,Tom Slade on Overlook Mountain,"Fitzhugh, Percy Keese",8,"{'Catskill Mountains Region (N.Y.) -- Juvenile fiction', 'Mystery fiction'}",1876.0,1950.0,1913.0
PG35516,The Man Without a Memory,"Marchmont, Arthur W.",12,"{'Spy stories', 'World War, 1914-1918 -- Fiction', 'British -- Germany -- Fiction'}",1852.0,1923.0,1888.0
PG21055,A Mating in the Wilds,"Binns, Ottwell",14,"{'Indians of North America -- Canada -- Fiction', 'Frontier and pioneer life -- Canada -- Fiction'}",1872.0,1935.0,1904.0
PG50169,Hermia Suydam,"Atherton, Gertrude Franklin Horn",6,"{'Families -- Fiction', 'Widows -- Fiction'}",1857.0,1948.0,1902.0
PG23493,Under the Waves: Diving in Deep Waters,"Ballantyne, R. M. (Robert Michael)",18,"{'Voyages and travels -- Juvenile fiction', 'Deep diving -- Juvenile fiction', 'Pirates -- Juvenile fiction', 'China Sea -- Juvenile fiction'}",1825.0,1894.0,1860.0
PG50394,"""Boy"" the Wandering Dog: Adventures of a Fox-Terrier","Saunders, Marshall",25,{'Dogs -- Fiction'},1861.0,1947.0,1904.0
PG2525,"John Ingerfield, and Other Stories","Jerome, Jerome K. (Jerome Klapka)",79,"{'Short stories', 'England -- Social life and customs -- 19th century -- Fiction'}",1859.0,1927.0,1893.0
PG5087,The Treasure-Train,"Reeve, Arthur B. (Arthur Benjamin)",16,"{'New York (N.Y.) -- Fiction', 'Chemistry teachers -- Fiction', 'Kennedy, Craig (Fictitious character) -- Fiction', 'Detective and mystery stories, American'}",1880.0,1936.0,1908.0
PG5175,Pearl-Maiden: A Tale of the Fall of Jerusalem,"Haggard, H. Rider (Henry Rider)",59,"{'Historical fiction', 'Jerusalem -- History -- Fiction'}",1856.0,1925.0,1890.0
PG19412,Set in Silver,"Williamson, A. M. (Alice Muriel)",28,"{'Voyages and travels -- Fiction', 'Man-woman relationships -- Fiction', 'Epistolary fiction', 'England -- Fiction', 'Automobiles -- Fiction'}",1869.0,1933.0,1901.0
PG5452,An Egyptian Princess — Volume 03,"Ebers, Georg",4,"{'German fiction -- Translations into English', 'Egypt -- History -- To 332 B.C. -- Fiction'}",1837.0,1898.0,1868.0
PG25919,Miss Mapp,"Benson, E. F. (Edward Frederic)",60,"{'Female friendship -- Fiction', 'Humorous stories', 'Mapp, Miss (Fictitious character) -- Fiction', 'Women -- England -- Fiction'}",1867.0,1940.0,1904.0
PG40493,The King of Diamonds: A Tale of Mystery and Adventure,"Tracy, Louis",22,"{'Detective and mystery stories', 'Fiction'}",1863.0,1928.0,1896.0
PG42119,The Trapper's Daughter: A Story of the Rocky Mountains,"Aimard, Gustave",25,"{'Western stories', 'Mountain life -- Fiction', 'Rocky Mountains -- Fiction'}",1818.0,1883.0,1850.0
PG6009,The Valley of Vision : A Book of Romance and Some Half-Told Tales,"Van Dyke, Henry",21,"{'Short stories, American', 'Religious fiction, American'}",1852.0,1933.0,1892.0
PG553,Out of Time's Abyss,"Burroughs, Edgar Rice",97,{'Science fiction'},1875.0,1950.0,1912.0
PG42040,The Cruise of the O Moo,"Snell, Roy J. (Roy Judson)",15,"{'Sisters -- Juvenile fiction', 'Mystery and detective stories', 'Family -- Juvenile fiction', 'Michigan, Lake -- Juvenile fiction', 'Winter -- Juvenile fiction', 'Yachts -- Juvenile fiction'}",1878.0,1959.0,1918.0
PG47483,"Hesper, the Home-Spirit: A simple story of household labor and love","Doten, Lizzie",10,"{'Conduct of life -- Fiction', 'Domestic fiction'}",1827.0,1913.0,1870.0
PG12972,People Like That: A Novel,"Bosher, Kate Langley",4,{'Fiction'},1865.0,1932.0,1898.0
PG48630,Sylvie and Bruno (Illustrated),"Carroll, Lewis",48,{'Fantasy fiction'},1832.0,1898.0,1865.0
PG25586,"A Collection of Stories, Reviews and Essays","Cather, Willa",96,"{'Essays', 'Short stories', 'United States -- Social life and customs -- Fiction'}",1873.0,1947.0,1910.0
PG9298,Life and Death of Harriett Frean,"Sinclair, May",65,"{'Repression (Psychology) -- Fiction', 'Psychological fiction', 'England -- Fiction', 'Single women -- Fiction', 'Women -- England -- Fiction'}",1863.0,1946.0,1904.0
PG35401,Friend Island,"Stevens, Francis",57,"{'Women sailors -- Fiction', 'Islands -- Fiction', 'Shipwrecks -- Fiction', 'Sex role -- Fiction', 'Science fiction'}",1883.0,1948.0,1916.0
PG5559,Margery (Gred): A Tale Of Old Nuremberg — Volume 08,"Ebers, Georg",0,"{'Nuremberg (Germany) -- Fiction', 'German fiction -- Translations into English'}",1837.0,1898.0,1868.0
PG3646,The Dwelling Place of Light — Volume 1,"Churchill, Winston",4,"{'New England -- Social life and customs -- Fiction', 'Textile industry -- Fiction', 'Strikes and lockouts -- Fiction', 'Working class women -- Fiction'}",1871.0,1947.0,1909.0
PG53997,Hills of Han: A Romantic Incident,"Merwin, Samuel",8,"{'Japan -- Fiction', 'Young women -- Fiction'}",1874.0,1936.0,1905.0
PG34935,Consequences,"Delafield, E. M.",35,"{'London (England) -- Social life and customs -- 19th century -- Fiction', 'Aristocracy (Social class) -- Fiction', 'Loneliness -- Fiction', 'Alienation (Social psychology) -- Fiction', 'London (England) -- Social life and customs -- 20th century -- Fiction', 'Young women -- Fiction'}",1890.0,1943.0,1916.0
PG24353,Wired Love: A Romance of Dots and Dashes,"Thayer, Ella Cheever",60,"{'Love stories', 'Telegraphers -- Fiction'}",1849.0,1925.0,1887.0
PG32930,A Gallant Grenadier: A Tale of the Crimean War,"Brereton, F. S. (Frederick Sadleir)",36,"{'Crimean War, 1853-1856 -- Juvenile fiction'}",1872.0,1957.0,1914.0
PG23256,"The King Of Beaver, and Beaver Lights: From ""Mackinac And Lake Stories"", 1899","Catherwood, Mary Hartwell",6,"{'Michigan -- Fiction', 'United States -- Social life and customs -- Fiction', 'Mackinac Island (Mich. : Island) -- Fiction'}",1847.0,1902.0,1874.0
PG47991,"Erchie, My Droll Friend","Munro, Neil",15,"{'Glasgow (Scotland) -- Fiction', 'Waiters -- Fiction'}",1864.0,1930.0,1897.0
PG1550,"A Lady of Quality: Being a Most Curious, Hitherto Unknown History, as Related by Mr. Isaac Bickerstaff but Not Presented to the World of Fashion Through the Pages of The Tatler, and Now for the First Time Written Down","Burnett, Frances Hodgson",111,{'Nobility -- Fiction'},1849.0,1924.0,1886.0
PG11259,Polly and the Princess,"Dowd, Emma C.",8,"{'Girls -- Juvenile fiction', 'Almshouses -- Juvenile fiction', 'Poor women -- Juvenile fiction'}",1851.0,1938.0,1894.0
PG55464,"Barbara Winslow, Rebel","Ellis, Beth",8,"{'Great Britain -- History -- Fiction', 'Man-woman relationships -- Fiction'}",1874.0,1913.0,1894.0
PG55606,The Mandarin's Fan,"Hume, Fergus",19,"{'Detective and mystery stories', 'Chinese -- England -- Fiction', 'Murder -- Investigation -- Fiction'}",1859.0,1932.0,1896.0
PG61272,The Woman in the Bazaar,"Perrin, Alice",23,"{'India -- Social life and customs -- Fiction', 'British -- India -- Fiction'}",1867.0,1934.0,1900.0
PG21109,Big Game: A Story for Girls,"Vaizey, George de Horne, Mrs.",15,"{'Love stories', 'Poets -- Fiction', 'Brothers and sisters -- Fiction'}",1857.0,1917.0,1887.0
PG47557,"The Wizard's Son, Vol. 3 (of 3)","Oliphant, Mrs. (Margaret)",9,"{'Supernatural -- Fiction', 'Great Britain -- Fiction', 'Inheritance and succession -- Fiction'}",1828.0,1897.0,1862.0
PG4629,Home Scenes and Home Influence; a series of tales and sketches,"Arthur, T. S. (Timothy Shay)",22,"{'Didactic fiction', 'Family life -- Fiction', 'Marriage -- Fiction', 'Domestic fiction'}",1809.0,1885.0,1847.0
PG36480,The Sweep Winner,"Gould, Nat",23,"{'Australia -- Fiction', 'Horse racing -- Fiction'}",1857.0,1919.0,1888.0
PG27607,Rosin the Beau,"Richards, Laura Elizabeth Howe",13,"{'Children -- Conduct of life -- Juvenile fiction', 'Maine -- Juvenile fiction'}",1850.0,1943.0,1896.0
PG17636,The Mystery at Putnam Hall: The School Chums' Strange Discovery,"Stratemeyer, Edward",15,{'Schools -- Juvenile fiction'},1862.0,1930.0,1896.0
PG41296,Rose à Charlitte,"Saunders, Marshall",44,"{'Americans -- Nova Scotia -- Fiction', 'Nova Scotia -- Fiction', 'Love stories', 'Hotelkeepers -- Fiction', 'Acadians -- Fiction'}",1861.0,1947.0,1904.0
PG29083,The Lightning Conductor Discovers America,"Williamson, C. N. (Charles Norris)",50,{'Automobiles -- Fiction'},1859.0,1920.0,1890.0
PG20716,The Tale of Timothy Turtle,"Bailey, Arthur Scott",19,"{'Turtles -- Juvenile fiction', 'Animals -- Juvenile fiction'}",1877.0,1949.0,1913.0
PG9964,The Centaur,"Blackwood, Algernon",86,"{'Supernatural -- Fiction', 'Paranormal fiction'}",1869.0,1951.0,1910.0
PG12199,The Chase of Saint-Castin and Other Stories of the French in the New World,"Catherwood, Mary Hartwell",7,"{'French -- North America -- Fiction', 'French Canadians -- Fiction', 'French Americans -- Fiction'}",1847.0,1902.0,1874.0
PG5582,The Burgomaster's Wife — Volume 05,"Ebers, Georg",2,"{""Netherlands -- History -- Eighty Years' War, 1568-1648 -- Fiction"", 'German fiction -- Translations into English'}",1837.0,1898.0,1868.0
PG25151,Slow and Sure: The Story of Paul Hoffman the Young Street-Merchant,"Alger, Horatio, Jr.",40,"{'New York (N.Y.) -- Juvenile fiction', 'Boys -- Conduct of life -- Juvenile fiction'}",1832.0,1899.0,1866.0
PG9487,A Fair Barbarian,"Burnett, Frances Hodgson",31,"{'Villages -- England -- Fiction', 'Bildungsromans', 'Love stories', 'Americans -- England -- Fiction', 'Young women -- Fiction'}",1849.0,1924.0,1886.0
PG18489,A Court of Inquiry,"Richmond, Grace S. (Grace Smith)",10,{'Fiction'},1866.0,1959.0,1912.0
PG21751,The Middy and the Moors: An Algerine Story,"Ballantyne, R. M. (Robert Michael)",59,"{'Adventure stories', 'Algeria -- Fiction'}",1825.0,1894.0,1860.0
PG3178,The Gilded Age: A Tale of Today,"Twain, Mark",694,"{'Businessmen -- Fiction', 'Speculation -- Fiction', 'Washington (D.C.) -- Fiction', 'Satire', 'Political fiction', 'Legislators -- Fiction', 'Political corruption -- Fiction'}",1835.0,1910.0,1872.0
PG52235,The Governor of England,"Bowen, Marjorie",14,"{'Biographical fiction', 'Historical fiction', 'Cromwell, Oliver, 1599-1658 -- Fiction', 'Great Britain -- History -- Puritan Revolution, 1642-1660 -- Fiction'}",1888.0,1952.0,1920.0
PG33361,"Ozma of Oz: A Record of Her Adventures with Dorothy Gale of Kansas, the Yellow Hen, the Scarecrow, the Tin Woodman, Tiktok, the Cowardly Lion, and the Hungry Tiger; Besides Other Good People too Numerous to Mention Faithfully Recorded Herein","Baum, L. Frank (Lyman Frank)",391,"{'Cowardly Lion (Fictitious character) -- Juvenile fiction', 'Physicians -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Steamboats -- Juvenile fiction', 'Vacations -- Juvenile fiction', 'Scarecrow (Fictitious character from Baum) -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Hens -- Juvenile fiction', 'Fantasy literature', 'Voyages and travels -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Tin Woodman (Fictitious character) -- Juvenile fiction', 'Uncles -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction'}",1856.0,1919.0,1888.0
PG32460,The Boy Scouts for Uncle Sam,"Goldfrap, John Henry",12,{'Boy Scouts of America -- Juvenile fiction'},1879.0,1917.0,1898.0
PG39192,"It May Be True, Vol. 2 (of 3)","Wood, Henry, Mrs.",12,{'Fiction'},1814.0,1887.0,1850.0
PG22663,"A Ghetto Violet: From ""Christian and Leah""","Kompert, Leopold",18,{'Jews -- Fiction'},1822.0,1886.0,1854.0
PG27935,Under Fire: A Tale of New England Village Life,"Munsey, Frank Andrew",5,"{'New England -- Fiction', 'Villages -- Fiction'}",1854.0,1925.0,1890.0
PG10930,"The Buccaneer Farmer: Published in England under the Title ""Askew's Victory""","Bindloss, Harold",8,{'Farmers -- Fiction'},1866.0,1945.0,1906.0
PG50332,The Diamond Lens,"O'Brien, Fitz James",15,"{'Murder -- Fiction', 'Microscopy -- Fiction', 'Science fiction'}",1828.0,1862.0,1845.0
PG35374,The Dreamers: A Club,"Bangs, John Kendrick",21,"{'Literature -- Societies, etc. -- Fiction'}",1862.0,1922.0,1892.0
PG5464,The Sisters — Volume 4,"Ebers, Georg",4,"{'Egypt -- History -- 332-30 B.C. -- Fiction', 'German fiction -- Translations into English'}",1837.0,1898.0,1868.0
PG1931,The Zeppelin's Passenger,"Oppenheim, E. Phillips (Edward Phillips)",30,"{'Historical fiction', 'World War, 1914-1918 -- Fiction'}",1866.0,1946.0,1906.0
PG25768,Tartarin On The Alps,"Daudet, Alphonse",18,{'Alps -- Fiction'},1840.0,1897.0,1868.0
PG20280,The Hill: A Romance of Friendship,"Vachell, Horace Annesley",5,"{'Snobs and snobbishness -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Social classes -- England -- Juvenile fiction', 'Harrow School -- Juvenile fiction', 'Boys -- Conduct of life -- Juvenile fiction', 'Schools -- England -- Juvenile fiction'}",1861.0,1955.0,1908.0
PG33384,The Story of a Red Deer,"Fortescue, J. W. (John William), Sir",34,"{'Fox hunting -- Juvenile fiction', 'Animals -- Juvenile fiction', 'Hunting -- Juvenile fiction', 'Death -- Juvenile fiction', 'Red deer -- Juvenile fiction', 'Natural history -- Juvenile fiction'}",1859.0,1933.0,1896.0
PG41870,Gold and Incense: A West Country Story,"Pearse, Mark Guy",7,{'West Country (England) -- Fiction'},1842.0,1930.0,1886.0
PG21363,Quicksilver: The Boy With No Skid to His Wheel,"Fenn, George Manville",2,"{'Physicians -- Juvenile fiction', 'Inheritance and succession -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Sick -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Tramps -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Missing children -- Juvenile fiction'}",1831.0,1909.0,1870.0
PG21322,The Tale of Betsy Butterfly: Tuck-Me-In Tales,"Bailey, Arthur Scott",93,"{'Friendship -- Juvenile fiction', 'Insects -- Juvenile fiction', 'Butterflies -- Juvenile fiction', 'Animals -- Juvenile fiction'}",1877.0,1949.0,1913.0
PG35787,Plain Mary Smith: A Romance of Red Saunders,"Phillips, Henry Wallace",8,"{'Humorous stories', 'Fiction'}",1869.0,1930.0,1900.0
PG49772,Hagar,"Johnston, Mary",14,"{'Southern States -- Fiction', 'Women -- Southern States -- Fiction', 'Women authors -- Fiction', 'Feminist fiction', 'Historical fiction'}",1870.0,1936.0,1903.0
PG6181,"A Romany of the Snows, vol. 2: Being a Continuation of the Personal Histories of ""Pierre and His People"" and the Last Existing Records of Pretty Pierre","Parker, Gilbert",3,"{'Canada, Northern -- Fiction', 'Short stories, Canadian'}",1862.0,1932.0,1897.0
PG4489,Celt and Saxon — Volume 1,"Meredith, George",3,{'English fiction -- 19th century'},1828.0,1909.0,1868.0
PG14369,"The Young Engineers on the Gulf: Or, The Dread Mystery of the Million Dollar Breakwater","Hancock, H. Irving (Harrie Irving)",7,"{'Detective and mystery stories', 'Civil engineers -- Juvenile fiction', 'Gulf Coast (Ala.) -- Juvenile fiction'}",1868.0,1922.0,1895.0
PG64603,"Mignon; or, Bootles' Baby","Winter, John Strange",8,"{'England -- Fiction', 'Adopted children -- Fiction', 'Soldiers -- Fiction', 'Foundlings -- Fiction'}",1856.0,1911.0,1884.0
PG25584,The Purcell Papers: Index and Contents of the Three Volumes,"Le Fanu, Joseph Sheridan",22,"{'Indexes', 'Fantasy fiction, English', 'Ireland -- Fiction'}",1814.0,1873.0,1844.0
PG56685,"Mr. Durant of Salt Lake City, ""That Mormon""","Rich, Ben. E. (Benjamin Erastus)",9,"{'Salt Lake City (Utah) -- Fiction', 'Mormons -- Fiction'}",1855.0,1913.0,1884.0
PG27966,The Dop Doctor,"Dehan, Richard",50,"{'South African War, 1899-1902 -- Fiction', 'Physicians -- Fiction'}",1863.0,1932.0,1898.0
PG26624,The Road to Oz,"Baum, L. Frank (Lyman Frank)",259,"{'Magic -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Farms -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Voyages and travels -- Juvenile fiction', 'Good and evil -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Uncles -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction'}",1856.0,1919.0,1888.0
PG21721,The Coral Island,"Ballantyne, R. M. (Robert Michael)",310,"{'Islands -- Juvenile fiction', 'Oceania -- Juvenile fiction', 'Camping -- Juvenile fiction', 'Shipwrecks -- Juvenile fiction', 'Robinsonades', 'Survival skills -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Shipwreck survival -- Juvenile fiction', 'Outdoor life -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Pirates -- Juvenile fiction'}",1825.0,1894.0,1860.0
PG15402,What Answer?,"Dickinson, Anna E. (Anna Elizabeth)",10,"{'United States -- History -- Civil War, 1861-1865 -- African Americans -- Fiction', 'Racially mixed people -- Fiction', 'African Americans -- Fiction', 'Interracial marriage -- Fiction', 'Political fiction', 'Love stories', 'New York (N.Y.) -- Fiction', 'United States -- History -- Civil War, 1861-1865 -- Fiction', 'Passing (Identity) -- Fiction', 'Draft Riot, New York, N.Y., 1863 -- Fiction', 'Racism -- Fiction', 'Philadelphia (Pa.) -- Fiction', 'War stories'}",1842.0,1932.0,1887.0
PG52302,Those Brewster Children,"Kingsley, Florence Morse",5,"{'Children -- Fiction', 'Child rearing -- Fiction', 'Brothers and sisters -- Fiction', 'Love stories', 'Families -- Fiction'}",1859.0,1937.0,1898.0
PG35462,Sharing Her Crime: A Novel,"Fleming, May Agnes",13,"{'Detective and mystery stories', 'Fiction'}",1840.0,1880.0,1860.0
PG14863,The Tinder-Box,"Daviess, Maria Thompson",23,"{'Man-woman relationships -- Fiction', 'Women -- Suffrage -- Fiction', 'Tennessee -- Fiction', 'Love stories', 'Sex differences -- Fiction', 'Sex role -- Fiction', 'Harpeth Valley (Tenn.) -- Fiction'}",1872.0,1924.0,1898.0
PG46051,South American Jungle Tales,"Quiroga, Horacio",107,{'Animals -- Juvenile fiction'},1878.0,1937.0,1908.0
PG21731,Fighting the Whales,"Ballantyne, R. M. (Robert Michael)",16,"{'Whaling -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Whalers (Persons) -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Seafaring life -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Sailors -- Juvenile fiction'}",1825.0,1894.0,1860.0
PG18652,The Tale of Henrietta Hen,"Bailey, Arthur Scott",18,{'Hens -- Juvenile fiction'},1877.0,1949.0,1913.0
PG6186,"Northern Lights, Volume 1.","Parker, Gilbert",9,"{'Canada, Northern -- Fiction', 'Short stories, Canadian'}",1862.0,1932.0,1897.0
PG52055,The Heart of Penelope,"Lowndes, Marie Belloc",26,{'English fiction'},1868.0,1947.0,1908.0
PG21959,"Letters from a Self-Made Merchant to His Son: Being the Letters written by John Graham, Head of the House of Graham & Company, Pork-Packers in Chicago, familiarly known on 'Change as ""Old Gorgon Graham,"" to his Son, Pierrepont, facetiously known to his intimates as ""Piggy.""","Lorimer, George Horace",273,"{'Fathers and sons -- Fiction', 'Epistolary fiction', 'Chicago (Ill.) -- Fiction', 'Didactic fiction', 'Merchants -- Fiction', 'Men -- Conduct of life -- Fiction', 'Social ethics -- Fiction'}",1869.0,1937.0,1903.0
PG10364,Yeast: a Problem,"Kingsley, Charles",47,"{'England -- Social conditions -- 19th century -- Fiction', 'Country life -- England -- Fiction', 'Rural poor -- England -- Fiction'}",1819.0,1875.0,1847.0
PG42016,The Purple Flame: A Mystery Story for Girls,"Snell, Roy J. (Roy Judson)",31,"{'Cousins -- Juvenile fiction', 'Mystery and detective stories', 'Alaska -- Social life and customs -- Juvenile fiction', 'Reindeer -- Juvenile fiction', 'Hermits -- Juvenile fiction', 'Alaska -- Description and travel -- Juvenile fiction'}",1878.0,1959.0,1918.0
PG32708,The Golden Age in Transylvania,"Jókai, Mór",40,{'Transylvania (Romania) -- Fiction'},1825.0,1904.0,1864.0
PG3959,A Romance of Youth — Volume 2,"Coppée, François",0,"{'French fiction -- Translations into English', 'Paris (France) -- Fiction'}",1842.0,1908.0,1875.0
PG16168,The Master Mystery,"Reeve, Arthur B. (Arthur Benjamin)",24,"{'Detective and mystery stories', 'Fiction'}",1880.0,1936.0,1908.0
PG35526,"Cora and The Doctor; or, Revelations of A Physician's Wife","Leslie, Madeline",24,{'Physicians -- Fiction'},1815.0,1893.0,1854.0
PG62317,The Undesirable Governess,"Crawford, F. Marion (Francis Marion)",19,"{'Governesses -- Fiction', 'Families -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}",1854.0,1909.0,1882.0
PG28098,Holiday Tales: Christmas in the Adirondacks,"Murray, W. H. H. (William Henry Harrison)",8,"{'Dogs -- Fiction', 'Friendship -- Fiction', 'Gifts -- Fiction', 'Charity -- Fiction', 'Trappers -- Fiction', 'Adirondack Mountains (N.Y.) -- Fiction', 'Christmas stories', 'Hunger -- Fiction'}",1840.0,1904.0,1872.0
PG37949,Scarlett of the Mounted,"Merington, Marguerite",10,{'Mounted police -- Fiction'},1857.0,1951.0,1904.0
PG35928,A Syrup of the Bees,"Bain, F. W. (Francis William)",12,{'Fantasy fiction'},1863.0,1940.0,1902.0
PG3993,Madame Chrysantheme — Volume 3,"Loti, Pierre",3,{'Japan -- Fiction'},1850.0,1923.0,1886.0
PG30979,Nuala O'Malley,"Bedford-Jones, H. (Henry)",16,{'Ireland -- History -- 1649-1660 -- Fiction'},1887.0,1949.0,1918.0
PG9745,The Rock of Chickamauga: A Story of the Western Crisis,"Altsheler, Joseph A. (Joseph Alexander)",44,"{'Vicksburg (Miss.) -- History -- Siege, 1863 -- Juvenile fiction', 'Chickamauga, Battle of, Ga., 1863 -- Juvenile fiction', 'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction'}",1862.0,1919.0,1890.0
PG24513,Cricket at the Seashore,"Timlow, Elizabeth Weston",17,"{'Vacations -- Juvenile fiction', 'Seashore -- Juvenile fiction'}",1861.0,1931.0,1896.0
PG169,The Well at the World's End: A Tale,"Morris, William",253,"{'Quests (Expeditions) -- Fiction', 'Fantasy fiction'}",1834.0,1896.0,1865.0
PG52211,The Gods and Mr. Perrin: A Tragi-Comedy,"Walpole, Hugh",8,"{'Endowed public schools (Great Britain) -- Fiction', 'Teachers -- Fiction'}",1884.0,1941.0,1912.0
PG10790,"Prize Money: Sailor's Knots, Part 10.","Jacobs, W. W. (William Wymark)",7,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG4514,Tales of Men and Ghosts,"Wharton, Edith",636,"{'Short stories', 'American fiction -- 20th century'}",1862.0,1937.0,1900.0
PG21931,Sea Urchins,"Jacobs, W. W. (William Wymark)",14,"{'Seafaring life -- Fiction', 'Humorous stories, English', 'Sailors -- Fiction'}",1863.0,1943.0,1903.0
PG5727,The Tale of Freddie Firefly,"Bailey, Arthur Scott",13,"{'Fireflies -- Juvenile fiction', 'Insects -- Juvenile fiction'}",1877.0,1949.0,1913.0
PG11082,Old Saint Paul's: A Tale of the Plague and the Fire,"Ainsworth, William Harrison",30,"{'Plague -- Fiction', 'Fires -- Fiction', ""St. Paul's Cathedral (London, England) -- Fiction"", 'Historical fiction', 'London (England) -- History -- 17th century -- Fiction', 'Great Fire, London, England, 1666 -- Fiction'}",1805.0,1882.0,1844.0
PG42246,Quicksilver Sue,"Richards, Laura Elizabeth Howe",30,"{'Girls -- Conduct of life -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Mothers and daughters -- Juvenile fiction', 'Best friends -- Juvenile fiction', 'Jealousy in children -- Juvenile fiction'}",1850.0,1943.0,1896.0
PG54808,The Presentation,"Stacpoole, H. De Vere (Henry De Vere)",12,"{'Historical fiction', 'Adventure stories', 'France -- History -- Louis XV, 1715-1774 -- Fiction'}",1863.0,1951.0,1907.0
PG14779,Mr. Fortescue: An Andean Romance,"Westall, William",11,{'Andes Region -- Fiction'},1834.0,1903.0,1868.0
PG56883,"Balaam and His Master, and Other Sketches and Stories","Harris, Joel Chandler",4,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories, American'}",1848.0,1908.0,1878.0
PG18838,The Belgians to the Front,"Fiske, James",5,"{'World War, 1914-1918 -- Juvenile fiction'}",1885.0,1933.0,1909.0
PG6230,The Battle of the Strong: A Romance of Two Kingdoms — Volume 1,"Parker, Gilbert",6,"{'Channel Islands -- Fiction', 'Anglo-French War, 1793-1802 -- Fiction'}",1862.0,1932.0,1897.0
PG24361,Teddy: Her Book: A Story of Sweet Sixteen,"Ray, Anna Chapin",21,"{'Young women -- Conduct of life -- Juvenile fiction', 'Girls -- Conduct of life -- Juvenile fiction'}",1865.0,1945.0,1905.0
PG31595,The Return of the Prodigal,"Sinclair, May",12,"{'Short stories', 'Fiction'}",1863.0,1946.0,1904.0
PG56827,Whitewash,"Vachell, Horace Annesley",18,"{'Mate selection -- Fiction', 'Country life -- England -- Fiction', 'English fiction -- 20th century', 'Widows -- Fiction', 'Mothers and daughters -- Fiction', 'World War, 1914-1918 -- England -- Fiction'}",1861.0,1955.0,1908.0
PG37623,The Countess Cosel: A Romance of History of the Times of Augustus the Strong,"Kraszewski, Józef Ignacy",30,"{'Polish fiction -- Translations into English', 'Cosel, Anna Konstanze, Gräfin von, 1680-1765 -- Fiction'}",1812.0,1887.0,1850.0
